title,type,source,theme,date,body,link
Ukraine Situation Flash Update #3 (15 March 2022),Situation Report,UNHCR,"Food and Nutrition
Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",15 Mar 2022,"BACKGROUND, The Russian Federation launched a military offensive against Ukraine on 24 February 2022. In less than three weeks, some 3 million refugees have been forced to flee Ukraine, while an additional 1.85 million people have been displaced internally within the country. An estimated 12.65 million people have been affected in the areas hardest hit by the war within Ukraine., The escalation of conflict has triggered an immediate and steep rise in humanitarian needs, both within the country as well as in the neighbouring countries receiving refugees., Many people remain trapped in areas of escalating conflict and, with essential services disrupted, are unable to meet their basic needs including food, water and medicines., UNHCR continues to call for the protection of civilians and civilian infrastructure, respect for international humanitarian law, and appealed to neighbouring countries to continue keeping their borders open to those fleeing., UKRAINE SITUATION UPDATE, • As of midnight on 12 March, OHCHR had confirmed at least 1,663 civilian causalities, including 596 civilians killed; actual numbers are likely much higher., • The humanitarian situation in Mariupol is dire, with residents facing a critical and potentially fatal shortage of food, water and medicines. UNHCR is closely tracking negotiations for organized evacuations and is preparing to send humanitarian supplies into the city as soon as conditions allow., • The number of people without access to electricity and gas supplies across the country continues to increase.
The Ministry of Energy reports that some 960,000 families are now without electricity in the country and 264,000 families have been cut off from gas supplies., • On the morning of 13 March attacks took place in western Ukraine, including on a military facility located in Yavoriv, between Lviv and the Polish border, and on the airport in Ivano-Frankivsk, resulting in multiple fatalities., • In Odesa, authorities have requested support for general food assistance to cover the needs of some 450,000 people in the city, as well as support for medicine. UNHCR also received a request for support from authorities in Kropivnytskiy to enlarge reception capacity in the city, including 500 accommodation spaces in school facilities., • The humanitarian needs in eastern Ukraine are becoming more urgent. In Donetsk region, partners report an urgent need for construction materials and food, particularly infant formula. In Novoazovsk Raion,
UNHCR is aware of 22 settlements in urgent need of water, food, medicine, shelter materials and hygiene items; most of these settlements remain without electricity, heat and water., • In Luhansk region, shelling continues and some 97,800 families remain without power., • Access to Kherson, which continues to experience widespread violence and urgent humanitarian needs, remains completely restricted. Access to Mykolaiv is also difficult., • On 12 March, more than 300 women and children were evacuated from Lysychansk and Sievierodonetsk.
The same day, some 700 people were evacuated from Mykolaiv. There is a need to provide assistance to those waiting for onward evacuation at the Odesa train station, where conditions currently remain extremely poor.",https://reliefweb.int/report/ukraine/ukraine-situation-flash-update-3-15-march-2022
Helping in Lviv,News and Press Release,Ukrainian Red Cross Society,"Food and Nutrition
Protection and Human Rights
Shelter and Non-Food Items",14 Mar 2022,"Ukrainian Red Cross in Lviv oblast at day and night by means of volunteers and employees continues to:, coordinate the reception of humanitarian aid from abroad and its further distribution. For example, one arrived yesterday night (10 tons of aid from the Andorran Red Cross);, work at border crossing points with refugees;, provide first aid, first psychological aid, provide food at the railway station to people who have been forced to flee their homes due to armed conflict, and assist them in resettlement;, deliver humanitarian aid to bomb shelters, medical institutions, places of temporary stay of IDP;, transmit assistance and support to other regional and city organizations of Ukrainian Red Cross;, teach the population first aid skills.",https://reliefweb.int/report/ukraine/helping-lviv
Helping in Kharkiv,News and Press Release,Ukrainian Red Cross Society,"Food and Nutrition
Protection and Human Rights
Shelter and Non-Food Items",13 Mar 2022,"For the 18th day in a row, Ukrainian Red Cross in Kharkiv has been providing constant assistance to the needy:, organized a call-center to collect lists of needs from the population;, brings food and medicines through the city to needy people, especially elderly and children. Every day, volunteers manage to help more than 600 people according to their requests;, provides humanitarian assistance to people who are currently temporarily at subway stations, bomb shelters and other shelters;, collects long-term storage and preservation products, warm clothes, medicines for further transfer to the affected population;, transmit humanitarian aid to the settlements in Kharkiv oblast (to Slatino, Bohodukhiv, Mala Danylivka, Merefa yesterday);, repeatedly went to the region to help in settlements with extremely difficult humanitarian situation, including twice tried to get to the city of Izium.",https://reliefweb.int/report/ukraine/helping-kharkiv
Helping in Chernihiv,News and Press Release,Ukrainian Red Cross Society,"Food and Nutrition
Protection and Human Rights
Shelter and Non-Food Items",13 Mar 2022,"Volunteers and employees of Ukrainian Red Cross in Chernihiv:, brought humanitarian aid to the affected population: food, clothing, hygiene products, warm blankets, etc. So far, more than 400 meal kits have been delivered (flour, yeast, cereals, pasta, oil, sugar, fish preserves, stews, cookies, tea);, transported more than 40 people with disability from dangerous places to bomb shelters;, helped the population that has been in bomb shelters for more than a week;, delivered food, hot lunches, medicines to medical facilities;, accompanied the evacuation of children with chronic diseases to Kyiv;, volunteers of the Emergency Response Team delivered hot lunches to the half-destroyed and blocked psychoneurological hospital., There is no gas, heating, water and electricity supply in Chernihiv.",https://reliefweb.int/report/ukraine/helping-chernihiv
Evacuating people from boarding house in Mykolaiv,News and Press Release,Ukrainian Red Cross Society,Protection and Human Rights,13 Mar 2022,"Two days volunteers were evacuating people from the boarding house affected by attacks in Mykolaiv, Windows were broken in boarding house for elderly people and persons with disabilities in Mykolaiv as a result of shelling. 28 people found themselves in cold rooms and in need of an urgent evacuation., Volunteers of the Emergency Response Team of Ukrainian Red Cross organized the evacuation of people to a safe warm place. For two days, volunteers managed to prepare the area for the temporary stay of evacuees, transport them, transport all the necessary things and products for the normal operation of the boarding house in safe conditions. Thanks to all caring people who took part in the process!, Join the team of volunteers of Ukrainian Red Cross: https://cutt.ly/uAOdcwt",https://reliefweb.int/report/ukraine/evacuating-people-boarding-house-mykolaiv
Ukraine: 200 tons of aid arrives in Ukraine,News and Press Release,ICRC,"Food and Nutrition
Health
Shelter and Non-Food Items
Water Sanitation Hygiene",15 Mar 2022,"A convoy of 11 trucks carrying 200 tons of aid from the International Committee of the Red Cross (ICRC), the German Red Cross (GRC) and other partners of the Red Cross and Red Crescent Movement has reached Ukraine. The assistance will soon be delivered to locations around the country based on security conditions, access and where the needs of civilians fleeing from and enduring conflict are most pressing. A priority will be to deliver assistance to people displaced from their homes and living in shelters., The trucks are transporting:, Florian Seriex, Spokesperson for the ICRC in Ukraine said: “I’m currently in Ukraine in the city of Vinnytsia. I’m in a warehouse where we are currently offloading the content of eleven trucks, that’s about 200 tonnes of humanitarian assistance that just arrived in the country. This humanitarian assistance contains war-wounded kits, which means surgical, trauma kits, that will be distributed to hospitals. They contain blankets, mattresses. All the goods that are necessary for the people who have left their homes, who are currently stuck in shelters, and are in desperate need of humanitarian assistance. Of course, we are conscious that this assistance is only a drop in the ocean of all the needs that we currently observe in Ukraine. People need food, people need water, people need to be in a safe place above all. In the coming days and coming weeks, the International Committee of the Red Cross and its partners will continue this humanitarian assistance and operations.”, Whilst this aid convoy is a positive development, it is merely a drop in the ocean of the vast humanitarian needs that ICRC teams see unfolding for the people affected by the conflict in Ukraine by the day., Note to editors:, The ICRC has been working for the people affected by the conflict in Ukraine since 2014. Our operations in the country are among the ten largest ICRC operations worldwide with a team of over 600 staff members. Working closely with the Ukrainian Red Cross Society, we are increasing our response to the humanitarian needs in Ukraine. Our support to people includes emergency assistance such as food, water, and other essential items. We also support hospitals and primary healthcare facilities with medical equipment and emergency preparedness. We repair water stations and support households to rehabilitate their damaged homes. We also help families separated by the conflict reconnect., Established in 1863, the ICRC operates worldwide helping people affected by conflict and armed violence and promoting the laws that protect victims of war. A neutral, independent and impartial organization, its mandate stems from the Geneva Conventions of 1949. It is based in Geneva, Switzerland, and works in more than 100 countries., A first version of this AV package mentioned food aid. The 200 tons of aid includes the above items, not food, though ICRC is looking at ways to deliver dry food and other items to people in need., For more information:, Jason Straziuso, ICRC Geneva, jstraziuso@icrc.org, Tel.: +41 79 949 35 12, Crystal Wells, ICRC Geneva, cwells@icrc.org, Tel.: +41 79 642 80 56, Chris Hanger, ICRC Geneva, changer@icrc.org, Tel.: +41 77 260 26 79",https://reliefweb.int/report/ukraine/ukraine-200-tons-aid-arrives-ukraine
Ukraine: ICRC & URCS help facilitate evacuation of civilians from Sumy,News and Press Release,ICRC,Protection and Human Rights,15 Mar 2022,"Watch footage, Today the ICRC with the Ukrainian Red Cross Society is helping to facilitate the safe passage of civilians out of the city of Sumy in an ongoing operation. The joint operation consists of two convoys with at least 80 buses traveling out of Sumy and destined for Lubny., Erik Tollefsen, an ICRC staff member present on the ground during the operation, said: ""The dimension of this humanitarian catastrophe is just incomprehensible. We have civilians in the hundreds who are trying to get on the busses and we (ICRC) will try and escort this convoy across the lines and bring them back into some kind of safety.”, The convoy left Sumy at approximately 3.30 pm CET. The ICRC hopes that this is the first of many operations and safe passages for civilians that need urgent respite from violence and humanitarian aid., An agreement between the parties to the conflict at a local level allowed today’s operation to take place; the ICRC reiterates that we are not a guarantor of such agreements, though we do assist in their implementation. It is up to the parties to agree to the terms of any safe passage agreement and then stick to the terms., People in a number of cities like Mariupol essentially remain trapped with little safe way out. People are living with no food, water, heat or electricity. They, like in other cities affected by the hostilities, desperately need to be allowed safe passage out of cities, if they choose to leave, and humanitarian assistance needs to be allowed in., Note to editors:, The ICRC has been working for the people affected by the conflict in Ukraine since 2014. Our operations in the country are among the ten largest ICRC operations worldwide with a team of over 600 staff members. Working closely with the Ukrainian Red Cross Society, we are increasing our response to the humanitarian needs in Ukraine. Our support to people includes emergency assistance such as food, water, and other essential items. We also support hospitals and primary healthcare facilities with medical equipment and emergency preparedness. We repair water stations and support households to rehabilitate their damaged homes. We also help families separated by the conflict reconnect. Established in 1863, the ICRC operates worldwide helping people affected by conflict and armed violence and promoting the laws that protect victims of war. A neutral, independent and impartial organization, its mandate stems from the Geneva Conventions of 1949. It is based in Geneva, Switzerland, and works in more than 100 countries. For more information:, Jason Straziuso, ICRC Geneva, jstraziuso@icrc.org, Tel.: +41 79 949 35 12, Crystal Wells, ICRC Geneva, cwells@icrc.org, Tel.: +41 79 642 80 56, Chris Hanger, ICRC Geneva, changer@icrc.org, Tel: +41 77 260 26 79, Loglist, ICRC Ref: 20220315-Ukraine-Sumy-AVN, Location: Sumy, Ukraine, Camera: ICRC, Date: 15.03.22, Duration: 00:56, 00:00 Residents of the city of Sumy gather next to buses to be used in a humanitarian corridor, led by the ICRC and Ukrainian Red Cross., 00:19 Soundbite Erik Tollefsen an ICRC staff member, “The dimension of this humanitarian catastrophe is just incomprehensible. We have civilians in the hundreds who are trying to get on the busses and we (ICRC) will try and escort this convoy across the lines and bring them back into some kind of safety.”, 00:43 Buses to be used for the humanitarian corridor., 00:56 An ICRC vehicle leads the convoy from Sumy., 01:17 ENDS",https://reliefweb.int/report/ukraine/ukraine-icrc-urcs-help-facilitate-evacuation-civilians-sumy
Update 22 - IAEA Director General Statement on Situation in Ukraine (15 March 2022),News and Press Release,IAEA,Disaster Management,15 Mar 2022,"Ukraine informed the International Atomic Energy Agency (IAEA) today that the Chornobyl Nuclear Power Plant (NPP) had been re-connected to the national electricity grid and no longer relied on emergency diesel generators for power, Director General Rafael Mariano Grossi said., The site of the 1986 accident lost all off-site power on 9 March and was forced to resort to diesel fuel for back-up electricity. Ukrainian specialist teams succeeded on the weekend to repair one of two damaged lines linking the plant to the power network., From 16:45 CET on 14 March, this line has been providing all the required power to the NPP and the diesel generators have been switched off, Ukraine’s regulatory authority said today. It is also supplying electricity to the nearby city of Slavutich. It remains unclear whether it will be possible to repair the second high-voltage power line, the regulator added., Russian forces took control of the Chornobyl NPP on 24 February, but its Ukrainian staff have continued to manage day-to-day operations at the site, where various radioactive waste management facilities are located., The site’s 211 technical personnel and guards have not been able to rotate since the day before the Russian forces entered the area, in effect living there for the past three weeks. Director General Grossi said they were working “under enormous stress without the necessary rest”. The regulator said there was no information whether and when a shift change would be possible., In addition, the regulator said for the first time today that information it received regarding Chornobyl was “controlled by the Russian military forces” and therefore it could not “always provide detailed answers to all” of the IAEA’s questions. This was also the case regarding the Zaporizhzhya NPP, controlled by Russian forces since 4 March., Director General Grossi has repeatedly expressed deep concern about the difficulties facing NPP staff, saying it was compromising one of seven indispensable nuclear safety pillars he outlined earlier this month, stating that “operating staff must be able to fulfil their safety and security duties and have the capacity to make decisions free of undue pressure”., The challenging staffing situation, together with the now addressed power cuts at Chornobyl and communication issues in recent weeks, underscores the urgency of agreeing and implementing an IAEA initiative aimed at ensuring the safety and security of Ukraine’s nuclear facilities, he said., The regulatory authority said staff at the Zaporizhzhya NPP confirmed reports that the Russian military had detonated unexploded munitions left on the site following events on 4 March. The staff was not informed beforehand, it added. The regulator has in recent days told the IAEA about ongoing work to detect and dispose of unexploded munitions found at the damaged training centre and elsewhere at the NPP., In the north-eastern city of Kharkiv, shelling in the area forced staff to temporarily leave a new nuclear research facility that has previously been hit, the regulator said, adding that they later returned and restored power supplies to safety systems. The facility is used for research and development and radioisotope production for medical and industrial applications. Because its nuclear material is subcritical and the inventory of radioactive material is very low, the IAEA has assessed that the reported damage would not have had any radiological consequence., On the status of Ukraine’s four operational nuclear power plants, the regulator said eight of the country’s 15 reactors remained operating, including two at the Zaporizhzhya NPP, three at Rivne, one at Khmelnytskyy, and two at South Ukraine. The radiation levels at all NPPs are in the normal range, it said., In relation to safeguards, the Agency said that the situation remained unchanged from that reported earlier this week. The Agency was still not receiving remote data transmission from its monitoring systems installed at the Chornobyl NPP, but such data was being transferred to IAEA headquarters from the other NPPs in Ukraine.",https://reliefweb.int/report/ukraine/update-22-iaea-director-general-statement-situation-ukraine-15-march-2022
Russia’s war on Ukraine | Civil Protection and Humanitarian Aid deliveries - DG ECHO Daily Map | 15/03/2022,Map,ECHO,"Contributions
Food and Nutrition
Health
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",15 Mar 2022,"CP and HA response, As of 15 March 13:30 CET, Ukraine requested support from the EU Civil Protection Mechanism (UCPM) in order to respond to the needs of the population affected by the war. As of 14 March, around 2.95 million people have already fled Ukraine while the internally displaced people are estimated to be 1.8 million., All EU Member States and 2 Participating States have offered more than 106 million items including shelter items (beds, tents, blankets, etc.), fire fighting equipment, personal protective equipment, vehicles, medicines, and other medical supplies. With the support from the ERCC, two UCPM logistics hubs are set up in Poland and Romania to facilitate the delivery of assistance to Ukraine. A third hub is being set up in Slovakia., Poland, Slovakia, Moldova and the Czech Republic have also activated the UCPM in order to manage the influx of refugees.
Furthermore, North Macedonia has activated the UCPM to support repatriation of its citizens., Under humanitarian assistance the EU provides EUR 93 million in response to the crisis with EUR 85 million for Ukraine and 8 million EUR for Moldova.",https://reliefweb.int/map/ukraine/russia-s-war-ukraine-civil-protection-and-humanitarian-aid-deliveries-dg-echo-daily-0
Ukraine: Situation Update (as of 15 March 2022),Map,OCHA,Protection and Human Rights,15 Mar 2022,,https://reliefweb.int/map/ukraine/ukraine-situation-update-15-march-2022
"Particularly Shocking. Every single minute, 55 children have fled their country. A Ukrainian child has become a refugee almost every single second since the start of the war",News and Press Release,UNICEF,"Food and Nutrition
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",15 Mar 2022,"This is a summary of what was said by UNICEF Spokesperson James Elder - to whom quoted text may be attributed - - at today's press briefing at the Palais des Nations in Geneva., NEW YORK, 15 March 2022 - ""Since February 24, scores of children have been killed in Ukraine. Many more have been injured., ""AND more than 1.5 million children have fled the country., ""Putting this last statistic another way, on average, every day in Ukraine from the start of the war, more than 75,000 children have become refugees. Every day., ""This last number is particularly shocking. Every single minute, 55 children have fled their country., ""That is, a Ukrainian child has become a refugee almost every single second since the start of the war (Feb24)., ""This refugee crisis is in terms of speed and scale, unprecedented since the Second World War, and is showing no signs of slowing down., ""Like all children driven from their homes by war and conflict, Ukrainian children arriving in neighbouring countries are at significant risk of family separation, violence, sexual exploitation, and trafficking., ""They are in desperate need of safety, stability and child protection services, especially those who are unaccompanied or have been separated from their families., ""The safest and fastest way out of this catastrophe – indeed the only way out of this catastrophe – is for this war to end, and to end now., ""Until then, attacks in civilian areas and on civilian infrastructure must stop., ""They must stop because they’re claiming lives., ""They must stop because they’re forcing people to forgo essential health services despite catastrophic needs., ""They must stop because they’re causing children to miss school., ""They must stop because millions of children remain in areas of conflict in Ukraine., ""I have just spent two weeks in Lviv, in Western Ukraine, speaking to some of the mothers, fathers and children who have fled for their lives, and some of the frontline workers trying to help them., ""When I asked pediatricians in Lviv – who had received 60 children from hospitals in Kyiv overnight – how they were preparing, they explained their training in prioritization: If large numbers of children come with wounds of war, the doctors use stickers to prioritise treatment. Green sticker – leave the child for now; yellow – the child needs medical assistance now; red – the child is critical; black sticker – they will not be able to save the child., ""UNICEF continues to have a team on the ground in Ukraine and to send in essential supplies. Over the weekend, another convoy arrived in Ukraine. This time 22 trucks with 168 tons of supplies, including midwifery kits, surgical kits, obstetric kits, oxygen concentrators, cold boxes, as well as blankets and winter clothes, water, sanitation and hygiene kits, dignity kits; early childhood education kits and adolescent Kits., ""Meanwhile, mobile child protection teams are being expanded from 9 to 47 to scale-up protection and psychosocial services for children across Ukraine., ""Our support of course stretches across borders, to some of those 1.5 million child refugees. We are setting up more and more Blue Dots safe spaces - in partnership with humanitarian partners and local authorities - to provide critical support and protection services for children and families. We have messaging on safety and unaccompanied children from chat bots in Ukraine to Facebook; we have delivered hygiene products to refugee centres., ""But we must be clear: despite tireless efforts from volunteer grandmothers to Governments, scouts to UN agencies, so long as this war continues, the situation for Ukraine’s children will only get worse."", Media contacts
James Elder
UNICEF Geneva
Tel: +254 71558 1222
Email: jelder@unicef.org",https://reliefweb.int/report/ukraine/particularly-shocking-every-single-minute-55-children-have-fled-their-country
Ukraine: “We receive dozens of calls from desperate people”,News and Press Release,NRC,Protection and Human Rights,15 Mar 2022,"Norwegian Refugee Council (NRC) staff in Ukraine are receiving dozens of enquiries every single day from desperate people who need help getting to safety. The situation is dramatic, chaotic and confusing, and it changes from hour to hour., “Our hot-line is functioning, and people can call for information and advice. They are desperate and scared, and they have many unanswered questions,” says Ganna Dudinska, NRC’s Advocacy Manager., In addition to the hot-line, we provide critical information via our own Facebook page, and we use Viber and email to communicate and answer questions., ""Many people are wondering how to find safe escape routes out of the country for themselves and their children, and they have questions related to asylum applications,” says Ganna.., Our teams provide detailed information about roads out of war zones, train schedules and updates from the authorities., People are desperate, and many break down in tears when we talk to them. Ganna talked to a woman from western part of Ukraine:, “I cannot imagine how long it will take to rebuild our country,” the woman shared with her through tears. “But the most important thing is that the shelling and violence stops. I am afraid of the future for my children. They are so small. They haven't lived this life at all.”, Ganna Dudinska, NRC’s Advocacy Managersays that it is civilians who pay the highest price. “Hundreds of thousands of people are without water, electricity, gas and transportation. In cities such as Irpin, Bucha, Volnovaklha and Mariupol, the situation is critical. Here are people in bomb shelters and basements – without access to water or food."", We will give cash, We have now started registrations and soon we will be handing out money to those who need it the most. The first location is the Terponil region, which has become a gathering place for displaced people., “We are working with local partner organisations, using their local field capacities and our emergency aid teams to identify those who need money the most,” says Ganna Dudinska., Many of our 70 employees are currently fleeing themselves. We now have 32employees currently operational inside Ukraine., Help for 800,000 people, Our employees are working hard to bring aid to Ukraine from our crisis operations in neighbouring countries., “We are now trying to set up a supply chain from Poland and Romania to our emergency aid depots in western and central parts of Ukraine,” continues Ganna., We are also in the process of setting up an office in Poland and our emergency relief team are planning for major and long-term operations in Romania and Moldova., The goal is that over the next six months, we will be able to reach out with lifesaving help to 800,000 people inside Ukraine and neighbouring countries., “We need all the support we can get”, “The war in Ukraine has created a refugee crisis we have not seen in Europe since the Second World War. At the same time, the crisis has triggered enormous generosity,” says our Secretary General, Jan Egeland., He says that the response from both individuals and corporate companies has been enormous. “I do not think we have seen this scale of commitment since the tsunami hit in 2004,” says Egeland., “An extraordinary crisis also requires an extraordinary effort, and the support from donors will therefore be absolutely crucial for us who will provide life-saving help to the many people who are now displaced.”",https://reliefweb.int/report/ukraine/ukraine-we-receive-dozens-calls-desperate-people
"WFP Ukraine and Neighbouring Countries Situation Report #5, 14 March 2022",Situation Report,WFP,"Food and Nutrition
Logistics and Telecommunications
Protection and Human Rights",15 Mar 2022,"In Numbers, 12 million people affected by the crisis, 30 percent of Ukraine population in need of life-saving assistance, 2.8 million people displaced to neighbouring countries, 1.9 million internally displaced persons, 207 WFP staff deployed in Ukraine and neighbouring countries, Highlights, WFP is supplying cities inside Ukraine with around 55,000 mt of food, either being purchased or contracted inside and outside Ukraine., WFP teams are setting up operations and hubs in the neighbouring countries to facilitate delivery of food assistance into Ukraine as well as support refugees, where needed., Situation Update, Humanitarian access continue to be constrained in Ukraine despite efforts to establish humanitarian corridors to evacuate civilians and deliver aid. Sporadic fighting and indiscriminate attacks on roads and infrastructure in the northwest, southwest and central Ukraine threaten the humanitarian convoys. Significant logistics constraints, including the lack of drivers or vehicles, hamper the transfer of food and other relief in general from relatively safe locations to the most hardhit areas., WFP is deeply concerned about the food security situation in Ukraine. Mariupol, Kharkiv and other cities are being encircled and continue to experience heavy shelling and hostilities leaving people isolated and facing severe shortages of food, water, and energy supplies. As insecurity persists and supply chains are disrupted, people might fall deeper into emergency levels of hunger and malnutrition., According to the protection cluster, around 1.9 million became internally displaced. Increasing numbers of displaced move to the west where humanitarian capacities are not able to cope with the mounting needs. Moreover, a daily average of 150,000 refugees and asylum seekers cross the borders to neighbouring countries, reaching over 2.8 million persons since the beginning of the crisis., In a country like Moldova, heavily dependent on Russian energy supply and under economic pressure even before the conflict, the sudden refugees ‘influx compounded by energy prices hike and potential halt take a significant toll on the resources of the country., While the Moldovan Government has been generously assisting the incoming refugees, its fragile context is likely to affect its political stability. With dwindling resources, the food insecurity of the refugees as well as the vulnerable Moldovans is also at stake.",https://reliefweb.int/report/ukraine/wfp-ukraine-and-neighbouring-countries-situation-report-5-14-march-2022
Violence Against or Obstruction of Health Care in Ukraine (03-12 March 2022),Analysis,Insecurity Insight,"Health
Protection and Human Rights
Safety and Security",12 Mar 2022,"03-12 March 2022: 21 documented incidents, 02 March 2022: In Chernihiv city and oblast, Russian forces shelled a hospital administrative building and a police department, killing one person and injuring five. Source: ACLED, 03 March 2022: In Lysychansk city, Sievierodonetsk raion, Luhansk oblast, a children’s hospital was damaged in shelling by Russian forces, while civilian apartment buildings were also hit. The number of casualties is unknown. Source: 24 TV, 03 March 2022: In Kharkiv city, raion and oblast, mortar rounds hit the Kharkiv Regional Hospital, killing a Syrian female gynaecologist. Her husband, who was outside the facility at the time, survived the attack. Source: The New Arab, 04 March 2022: On the Sumy-Kyiv highway, Russian forces shot at an ambulance during shelling in the Sumy region. The number of casualties is unknown. Source: ACLED, 05 March 2022: In Severodonetsk city and raion, Luhansk oblast, Russian forces fired rockets into a civilian area, damaging Lisichansk Children's Regional Hospital, killing two people and injuring 12. Source: TSN, 05 March 2022: In Lviv, a female military medic for the 72nd Brigade of the Ukrainian Army was killed by Russian shelling. Sources: Mirror UK and Twitter, 05 March 2022: In Melitopol city, Zaporizhzhia oblast, Russian forces fired at an ambulance carrying medicine. Source: Twitter, 05 March 2022: In Popasna city, Luhansk oblast, the Popasna Hospital was damaged in shelling by Russian forces. Sources: MENA FN and TSN, 06 March 2022: In an unspecified location, an ambulance was hit by suspected Russian forces, killing a Polish health worker onboard. Source: Twitter, 06 March 2022: In Kyiv, a cruise missile was intercepted by Ukrainian air defences, leading part of the missile to land on the Okhmatdyt Children's Hospital which damaged a window and nearly broke a door. Three severely injured children were transferred to another health facility. Source:
Ukrinform, 08 March 2022: In Kharkiv city, raion and oblast, a female military medic was killed during fighting in the area. Sources: Twitter and Twitter II, 08 March 2022: In Izyum city and raion, Kharkiv oblast, the Central Hospital was destroyed following shelling by Russian forces. Patients were forced to flee the facility. Source: Kyiv Independent, 08 March 2022: In Mariupol city, and raion, Donetsk oblast, explosive weapons used by Russian forces damaged a Red Cross Office. Source: Twitter, 09 March 2022: In Mariupol city and raion, Donetsk oblast, a Russian direct airstrike severely damaged Mariupol Children’s Hospital, injuring at least 17 health workers and an unspecified number of patients, including women in labour and children, some of whom were buried under the wreckage. Sources: New Age I, New Age II, The New Arab I, The New Arab II and The New Arab III, 09 March 2022: In Zhytomyr city and oblast, the urology and trauma ophthalmology wards at Zhytomyr City Hospital #1 were damaged in a Russian air strike. Sources: Sky News and Suspilne Media, 09 March 2022: In Zhytomyr city and oblast, a children's hospital was bombed in a Russian air strike. No casualties were reported. Source: Sky News, 09 March 2022: In a village outside of Kyiv, a Ukrainian USAID staff member was shot dead by Russian forces while driving in her car to try and find medicine for her ill mother, who was in the car with her at the time of the attack. Sources: International Business Times and Samatha Powers, 11 March 2022: In Nikolaev city, Mykolaiv oblast, the windows of the Nikolaev Regional Oncological Hospital were damaged in suspected shelling by Russian forces. Sources: Suspilne Media, UA Interfax and Portal Lviv, 11 March 2022: In Shevelivka village, Kharkiv oblast, a children's centre for social and psychological rehabilitation was damaged in shelling by Russian forces. Health workers and children were forced to hide in a shelter. Source: 24 TV, 11 March 2022: In Kharkiv oblast, the Oskil Psycho-Neurological Facility was damaged in shelling by Russian forces. The facility housed 330 patients, mostly people with disabilities and the elderly. 73 people managed to evacuate to a neighbouring building within the complex. Source: Lviv News, 12 March 2022: In Nikolaev city, Mykolaiv oblast, an emergency medical aid building and an unspecified number of ambulances were damaged in shelling by Russian forces. Source: 24 TV",https://reliefweb.int/report/ukraine/violence-against-or-obstruction-health-care-ukraine-03-12-march-2022
"Ukraine Crisis - Situation Report #5 (March 14, 2022)",Situation Report,IMC,"Health
Logistics and Telecommunications
Protection and Human Rights
Safety and Security
Water Sanitation Hygiene",14 Mar 2022,"FAST FACTS, Humanitarian Toll, Our Footprint, Our Response, International Medical Corps currently is supporting mobile medical and MHPSS services response in Ukraine, and will provide other services as required., Our team has deployed staff to Poland, Romania, and Moldova, to provide critical supplies, services and programs at Ukrainian borders.",https://reliefweb.int/report/ukraine/ukraine-crisis-situation-report-5-march-14-2022
"UNICEF, Ukraine’s Ministry of Education and Science and MEGOGO launch an online kindergarten project NUMO [EN/UK]",News and Press Release,UNICEF,Education,14 Mar 2022,"UNICEF together with the Ministry of Education and Science of Ukraine have launched an online kindergarten featuring educational and developmental videos for children aged 3-6. Starting today, 14 March, the first episode is available on the MEGOGO video platform, as well as on the digital platforms of the Ministry of Education and Science of Ukraine and UNICEF. The project aims to help parents engage their children in educational and developmental activities thus providing them with a semblance of normality during the war., “Right now children are either staying in shelters, on the move or having to adapt to new surroundings. Parents are stressed and are not always able to organize useful leisure activities for their children. The NUMO project will help keep children connected and engaged with their education and will continue to teach preschoolers important skills for further development,” - says UNICEF., “In this extremely difficult time for Ukraine, the Ministry is working together with partners to develop platforms and communication channels to provide children with opportunities for continuous development and education. Thanks to remote education technologies, UNICEF is launching a NUMO kindergarten for preschoolers. This is a public platform where parents and teachers will be able to find all necessary education materials. It is important that despite the difficult circumstances, the education for the children of Ukraine remains accessible, useful and engaging,” - noted Serhiy Shkarlet, the Minister of Education and Science., The online kindergarten is part of the NUMO project - a platform which features useful tips, interesting exercises and games, helping preschoolers learn important skills for further development and prevent them from losing the skills they have already acquired., The online kindergarten curriculum was developed by a team of educators led by Solomiya Boykovych, an expert in preschool education. Psychologists were involved in the curriculum development ensuring the content is appropriate for children experiencing trauma. The online kindergarten is designed to help keep children connected and engaged with their education and to support their continuous development., “The first episode is already available on MEGOGO. Anyone can watch for free on any device, such as smartphones, tablets and computers,” - MEGOGO added., To view the first episode of the NUMO online kindergarten on MEGOGO, please click here: https://megogo.net/ua/view/18037755. New episodes will be uploaded daily., The video is also available on the UNICEF YouTube channel https://youtu.be/t6iN1uGYeV8., The design team are trialing the pilot episodes and welcome comments and suggestions from parents to further improve the curriculum., Media contacts, Nina Sorokopud
Chief of Communication
UNICEF in Ukraine
Tel: +380503882951
Email: nsorokopud@unicef.org",https://reliefweb.int/report/ukraine/unicef-ukraine-s-ministry-education-and-science-and-megogo-launch-online-kindergarten
