title,type,source,theme,date,body,link
ACAPS Thematic Report - Ukraine humanitarian access analysis - October 2022,Analysis,ACAPS,"Coordination
Mine Action
Protection and Human Rights
Safety and Security",17 Nov 2022,"The presence of areas not currently under the control of the Government of Ukraine and security risks arising from active ground conflict and shelling continue to drive high access constraints for oblasts in the south and east of Ukraine., Significant access developments in September-October included:, A large portion of Kharkiv oblast became newly accessible. Regardless, access constraints in the oblast remained high because of severe damage to civilian infrastructure and the presence of mines and unexploded ordnance (UXO)., Movement between the government-controlled areas (GCAs) and NGCAs of Zaporizhzhia oblast significantly decreased., The evacuation of Kherson city and surrounding areas towards the eastern bank of Dnipro River by Russian authorities raised concerns about forced displacement and disruptions to basic service delivery due to destruction of critical civilian infrastructure., *This report aims to provide a comprehensive comparison of access challenges across different oblasts in Ukraine to inform humanitarian responders and support decision-making. *",https://reliefweb.int/report/ukraine/acaps-thematic-report-ukraine-humanitarian-access-analysis-october-2022
"UNHCR, and the Chernihiv Regional State Administration solidify ongoing collaboration in support of people impacted by the war to recover and rebuild their homes and lives [EN/UK]",News and Press Release,UNHCR,Recovery and Reconstruction,17 Nov 2022,"17 November, Chernihiv, Ukraine – UNHCR, the UN Refugee Agency and the Chernihiv Regional State Administration today signed a Memorandum of Understanding that sets out concrete areas of cooperation aimed at supporting the humanitarian needs of people living in and returning to the Chernihiv region., Following the full-scale invasion of Ukraine, hostilities forced more than 150,000 residents of Chernihiv oblast from their homes in search of safety. An estimated 9,200 civilian homes and infrastructure were destroyed or damaged in the oblast as a result of shelling., Since the impacted areas became accessible for humanitarian organisations, UNHCR has been providing assistance to people whose homes and lives have been directly impacted by the hostilities. Priority is given to those with specific vulnerabilities, like older persons, persons with disabilities and families with young children. Essential items like mattresses, blankets and kitchen sets have been distributed, in addition to cash assistance and emergency repair materials for damaged houses. Legal and psychosocial support has also been provided through UNHCR’s local NGO partners working in the region., In August, UNHCR’s programme expanded to include repairs of damaged homes belonging to persons with specific vulnerabilities., UNHCR Representative in Ukraine, Karolina Lindholm Billing commended the partnership with the Head of the Chernihiv Regional State Administration, Viacheslav Chaus, and his team during the ceremony of signing: “I am impressed by the Chernihiv people’s and authorities’ determination to quickly recover and rebuild and reaffirm UNHCR’s commitment to efficiently support this collective effort, by providing humanitarian assistance to the most vulnerable people impacted by the war against Ukraine”., Viacheslav Chaus, Head of the Chernihiv Regional State Administration, emphasized that the collaboration with the UNHCR is important for the restoration of Chernihiv region: “More than 9,000 destroyed buildings in the oblast are residential. Hospitals, schools, administration buildings are also among them. Unfortunately, Chernihiv oblast struggles with lack of electricity due to frequent attacks on energy infrastructure. Although almost 50,000 explosive items were defused, de-mining remains a pressing issue. However, with Ukrainians’ bravery and a strong international support, we are destined to succeed.”, So far, around 30,000 people in the Chernihiv region have been assisted through UNHCR’s protection, assistance and housing repair programmes, and the Agency aims to assist a total of 2,000 families with housing repairs within the next few months. Across Ukraine to date, UNHCR has provided humanitarian assistance and services to more than 3 million people impacted by the war.",https://reliefweb.int/report/ukraine/unhcr-and-chernihiv-regional-state-administration-solidify-ongoing-collaboration-support-people-impacted-war-recover-and-rebuild-their-homes-and-lives-enuk
Area Baseline Assessment: Ukraine - Round 16 (31 October -11 November 2022),Assessment,IOM,Protection and Human Rights,18 Nov 2022,"KEY INSIGHTS, • Round 16 includes information from 982 out of 1,319 hromadas in the covered areas (74%)., • Among oblasts, Kharkivska (430,242), Dnipropetrovska (355,493) and Kyivska (335,517) have the highest number of displaced persons., • At the raion level, Kyivska, Kharkivskyi, Zaporizkyi, Kharkivskyi and Lvivskyi host the highest number of recorded IDPs, with over 148,000 each., • Of the total IDPs, the majority have been displaced from Donetska, Kharkivska and Luhanska oblasts., • Out of the 155 cities/towns that reported IDP figures, Kyiv, Dnipro, Kharkiv, Zaporizhzhia and Lviv recorded the highest displacement figures., OVERVIEW, The Area Baseline assessment provides granular data on the number and geographic location of officially recorded internally displaced persons (IDPs). Data collection for the Area Baseline assessment Round 16 took place between 31 October and 11 November across 21 oblasts and Kyiv city. In the areas covered, the number of recorded IDPs was collected for all 106 raions and 982 hromadas (75 per cent of all). In addition, gender disaggregated figures were provided across 66 per cent of hromadas– of those areas, 63 per cent of registered IDPs were females and 37 per cent were males., This report assesses registered IDP presence at the hromada and oblast-levels, while also mapping the percentage change since the previous round. It further highlights the rate of change at the macro-regional level and charts the registered IDP figures at the raion-level across the previous 10 rounds., IOM’s glossary defines IDPs as persons or groups of persons who have been forced or obliged to flee or to leave their homes or places of habitual residence, in particular as a result of or in order to avoid the effects of armed conflict, situations of generalized violence, violations of human rights or natural or human-made disasters, and who have not crossed an internationally recognized state border. Operationally, for this assessment, interviewers define and understand IDPs as persons who officially registered as fleeing their habitual place of residence due to the current war in Ukraine.",https://reliefweb.int/report/ukraine/area-baseline-assessment-ukraine-round-16-31-october-11-november-2022
UNICEF and Ministry of Social Policy partner up for social workers in Ukraine [EN/UK],News and Press Release,UNICEF,Protection and Human Rights,5 Nov 2022,"UNICEF has partnered with Ukraine’s Ministry of Social Policy to support and enable social workers across the country, as the war continues to devastate the lives of families and children., Children with disabilities that are not with their biological families, families displaced and living in temporary shelters, and children orphaned from the war – complicated and complex, many of them need individual attention and support, which is the service provided by social workers. Their job is to help children and families cope and make sure they can access other services like health, cash, mental and psychosocial support., However, for such a big job, only about 3,260 social workers are left in Ukraine to support the ever-increasing caseloads of children and families who need more help than ever because of this war., ""Work of social workers is becoming increasingly important. But at the same time, their workload increases too. That is why we have to support them with new knowledge, mental health care, and digital tools to simplify the work processes. This is a priority for us and our international partners. We are grateful to UNICEF for supporting social services development in Ukraine,"" says Minister of Social Policy of Ukraine Oksana Zholnovich., “Social workers continue to deliver in Ukraine for the most vulnerable children and families who have been affected by this war – and they need support too,” says UNICEF Representative in Ukraine Murat Sahin. “UNICEF understands that, and so we make sure that social workers have access to the help they need to do their jobs well, which in turn means better support to the children and families the social workers serve.”, Since the outbreak of the war in Ukraine, UNICEF has provided 1,000 social workers with laptops. Furthermore, at the request of the Ministry of Social Policy, UNICEF has purchased 5,000 tablets for social workers and children's services specialists to facilitate their work., UNICEF and the Ministry of Social Policy also plan to expand the e-system of case management, to simplify documentation, streamline the work of specialists and introduce digital social services to promote the modernization of the workforce for a modern era., UNICEF continues to develop social workers' skills and prevent burnout by holding training sessions and webinars., Media contacts
Olha Pryshko
Communications Specialist
UNICEF in Ukraine
Email: opryshko@unicef.org",https://reliefweb.int/report/ukraine/unicef-and-ministry-social-policy-partner-social-workers-ukraine-enuk
Ukrainians rush to take shelter ahead of looming winter,News and Press Release,IOM,Shelter and Non-Food Items,17 Nov 2022,"Bobrovytsia, 17 November 2022 – Halyna, a volunteer from the city of Chernihiv in northern Ukraine, has seen many things and has many stories to tell., “I know an old lady who lives with her daughter in a garage. Their house was destroyed but they refuse to move because they are afraid that the little they have left will be stolen,” Halyna says., “We gave them some pots and pans, which they cherish since they have lost everything else.”, Born in Belarus but living in Ukraine since her marriage, Halyna lives in a suburb called Bobrovytsia which suffered heavily during the first months of Russian invasion., “We were hiding in the basement – we could barely withstand the cold anymore. We could hear the planes outside; everything was shaking and burning around us; we could only smell gunpowder and smoke,” she recalls., Together with her family, she fled to western Ukraine for a brief period before returning to the ruins of Bobrovytsia. She is now engaged in the distribution of humanitarian aid arriving from both abroad and local contributors., Half of those internally displaced interviewed by the International Organization for Migration (IOM) at the end of October reported that their homes had been damaged (45 per cent) or completely destroyed (5 per cent). Of those, nearly all cited the lack of funds as the main barrier to repairing the damage., IOM’s mission in Ukraine has helped 77-year-old Hanna with the partial reconstruction of her home. A new roof has already been built, and soon, an IOM mobile construction team will proceed with the internal repairs., Hanna’s neighbour, a surgeon at a local hospital, has been repairing his home all on his own. At first, he felt too proud to accept an emergency shelter kit, but he relented and the tarpaulin he received proved essential on the rainy, cold autumn days., As harsh as the weather might have been in the past few weeks, the residents know that with winter looming, this is just the beginning of their ordeal., “People want to start rebuilding their houses as soon as possible, but they need help. Some have been provided with construction materials, but they also need manpower because they can’t do it all on their own,” explains Halyna., Since June, local youth and residents from Chernihiv have been coming to Bobrovytsia in the evenings and during the weekends to help clean the rubble and fix or partially restore damaged houses – but the needs are much bigger than the available resources., Halyna never had the opportunity to volunteer before the outbreak of the war. Now, she is regularly making soup, muffins and tea for the brigade of volunteers., “The windows in my house have been broken, but the damage pales in comparison to that of my neighbours. I wanted to make myself useful,” she says., She faces a spectrum of emotions, from pain and disbelief to gratitude and hope, on a daily basis. However, Halyna says she always keeps her patience and resilience., “You never know what someone is going through until you walk a mile in their shoes.”, As of November 2022, IOM had distributed emergency shelter kits to urgently repair damaged houses for 19,500 families across different regions in Ukraine. IOM has also fully repaired 80 individual houses while another 51 are currently being repaired., Written by Varvara Zhluktenko, IOM’s Communications Officer in Ukraine, If you have been affected by the crisis and need support, please call one of IOM’s Hotlines. If you are interested in funding or donating, please check IOM's Flash Appeal and fundraising page.",https://reliefweb.int/report/ukraine/ukrainians-rush-take-shelter-ahead-looming-winter
Ukraine: Salesians bring humanitarian aid to children,News and Press Release,Salesians,"Education
Food and Nutrition
Health
Shelter and Non-Food Items",17 Nov 2022,"Salesian missionaries with the Salesian Coordination for Emergency Management report growing dire situation, (MissionNewswire) After a recent trip to assess the situation in Ukraine*, Salesian missionaries with the Salesian Coordination for Emergency Management are reporting a growing dire situation as winter approaches. As the war rages on, many are left wondering if relief will ever come., Ukrainian cities have recently been bombarded by numerous kamikaze drones. Non-combatant civilians have to survive without electricity and water for days. Others have lost their homes entirely and need a warm place to stay in the cold. Many have lost employment, and with it, any ability to provide for their basic needs. People are in need of electric generators, warm clothes and portable stoves., Children are also suffering without access to their schools, which have been destroyed or seriously damaged. Most students have had to switch to online learning, which is challenging as many towers for internet and cellphones were destroyed. Children are unable to interact with their teachers and their peers., On the most recent trip, Salesians brought relief supplies including food, children’s winter boots, diapers and hygiene products. The Salesian Warsaw Emergency Coordination Team took them to a home for children and the Children’s Hospital in Lviv., “Ukrainian civilians need humanitarian aid of all kinds, including social assistance. We should do everything we can including prayer and material support,” said Daniel Kotvytskyi, with the Salesian Coordination for Emergency Management. “This most recent emergency aid was made possible thanks to our generous benefactors from South Korea, Canada and Australia. Since the beginning of the war, thanks to the support of the Salesian Family around the world, we are able to help where it is most needed.”, Salesian missionaries around the globe are working to provide financial and material donations to help people still in Ukraine and refugees in bordering countries. Even Salesians in the poorest countries have stepped up in some way to support the efforts.",https://reliefweb.int/report/ukraine/ukraine-salesians-bring-humanitarian-aid-children
"Ukraine Emergency: UNHCR Operational Response, Delivery Updates (16 November 2022)",Situation Report,UNHCR,"Coordination
Protection and Human Rights
Shelter and Non-Food Items",17 Nov 2022,"OPERATIONAL CONTEXT:, • On 15 November, a wave of missile attacks hit critical infrastructure in at least 16 of the country’s 24 regions, and in the capital Kyiv, leaving millions of people in Ukraine without electricity, telecommunications, water or heating., • The new wave of missile attacks – the largest on energy infrastructure since the start of the war according to the Ministry of Energy – comes at a critical time when the temperature is dropping, raising concerns about a serious humanitarian crisis during the harsh winter months. As a top priority, UNHCR is racing to reach as many people as possible with winter assistance (more on pg. 4.), • In less than 72 hours after the Government of Ukraine regained control of the city of Kherson, UNHCR as part of the UN humanitarian convoy delivered critical aid to help thousands of civilians. UNHCR will continue to respond quickly to newly retaken areas., • Over 3 million people have now been reached with protection services, assistance through cash or essential items, and shelter support. UNHCR continues to work to support and complement the authorities’ response.",https://reliefweb.int/report/ukraine/ukraine-emergency-unhcr-operational-response-delivery-updates-16-november-2022
Ukraine Crisis: 5-11 November 2022,News and Press Release,ACLED,Protection and Human Rights,17 Nov 2022,"For more information, including previous infographics and an interactive dashboard, visit our Ukraine Crisis research hub.",https://reliefweb.int/report/ukraine/ukraine-crisis-5-11-november-2022
Ukraine: More than half of children missing out on education due to blackouts - Survey,News and Press Release,Save the Children,"Education
Protection and Human Rights",17 Nov 2022,"KYIV, 17 November --- One in two caregivers in Ukraine said their children's education suffered after reoccurring attacks on power plants in October left more than 4.5 million households without electricity, according to a survey by Save the Children., Children's access to education is set to drastically worsen the longer the fighting continues around urban centres and heavily populated areas such as Kyiv. The continued attacks on energy infrastructure in November have left some 10 million families across the country without electricity., Save the Children conducted an online survey of more than 1,600 caregivers across Ukraine to find out whether emergency power cuts had disrupted children's education. Half of them reported that between October 10-21 their children missed online classes or could not do their homework due to an absence of electricity, internet connection, or because they needed to take shelter., A mother of a school student in Ukraine who responded to the survey said:, ""It's challenging, but my kid does all the tasks herself. She has a knack for learning, but it's tough to read, write and complete tasks via smartphone."", It's estimated that 2.6 million students are learning from home, as of October 22, according to the Ministry of Education and Science of Ukraine. Whilst some schools have been able to reopen since September 1, many lack protective shelters, have been damaged or destroyed, or remain under possible threat of attacks. As a result, online education is essential for children to continue their learning., Khrystyna*, 14 years old, from Poltava said:, ""I miss 3 to 4 lessons per week. The mobile network is very bad. I look through the textbooks myself and study with a tutor. There are some topics you really need someone to explain to you."", Viktoriia*, 16 years old, from Boryspil near Kyiv added:, ""In our town, the power outages are quite often. And every time they happen, I miss some lessons. Mobile internet is not always good enough to connect to online classes. I go through the material myself but it's difficult because I really miss talking to teachers in person. Without their explanations I can't really understand everything."", Teachers have reported that the power blackouts are also affecting children's motivation to learn., Mariia*, a mathematics teacher from Kyiv region, said:, ""The teachers do their best. We attach video lessons, we create presentations, we send out lessons to those who couldn't connect to the internet. But we have a hard time, and children do as well. They lack motivation. Then, parents have to jump in, to control and to motivate. Once the electricity is back on, kids do not want to learn, they want to play. Then the blackout comes back, and no homework is done."", In Ukraine, Save the Children is helping to rebuild damaged schools and has established a network of Digital Learning Centers to help children access education. The organization also distributes Education Kits which contain pens, colouring pencils, notepads, and educational materials, so children do not miss crucial learning., Sonia Khush, Save the Children Country Director in Ukraine, said:, ""The war has delivered a devastating blow to children's education in Ukraine. Thousands of schools have been damaged by shelling and missile strikes, and hundreds are completely destroyed. A small number of children who are still able to attend school in person are forced to hide in shelters every other day. The power cuts and rolling blackouts are robbing the millions of children who learn online of their education. The continued fighting around urban centres will make a bad situation even worse., ""It goes without saying how crucial education is for children. Knowledge is important, but school also provides an opportunity to connect with their peers and to support one another through a very difficult time. We are at risk of a whole generation of children missing out on the learning, development and joy that education provides., Save the Children calls on warring parties to adhere to their obligations under international humanitarian and human rights law, including those on proportionality and discrimination in the targeting and carrying out of operations, and ensure that civilians and civilian objects, especially those impacting children such as homes, schools, and hospitals, are protected from attack., Save the Children has been operating in Ukraine since 2014, delivering humanitarian aid to children and their families. It is now supporting refugee families across Europe and helping children to access education and other critical services., Notes, *Name has been changed to protect the identity., The survey was conducted via social media from 20-31 of October. Save the Children surveyed 1604 parents of children, who learn at schools, colleges, higher educational establishments, technical schools, specialised schools, and boarding schools., Throughout October, there were five waves of attacks on power plants across Ukraine, that took out an estimated 40% of energy infrastructure in the country, according to the Ukrainian government. To stabilize the energy system and reduce the consumption of electricity, the authorities have introduced rolling blackouts. Scheduled power cuts hit 7 to 10 regions in the Northern, Central and Eastern parts of Ukraine every day, with outages lasting up to 12 hours in total.",https://reliefweb.int/report/ukraine/ukraine-more-half-children-missing-out-education-due-blackouts-survey
"Ukraine: Escalation of attacks across the country on top of approaching winter could lead to dramatic surge in humanitarian needs, warns CARE",News and Press Release,CARE,Shelter and Non-Food Items,16 Nov 2022,"(Lviv/Berlin, November 16, 2022) After the latest, and thus far largest, attacks on vital energy supply infrastructure alongside worsening winter conditions in Ukraine, the international aid organization CARE expresses its deep concern for the safety of civilians across the country., About 17.7 million people in Ukraine are currently in need of humanitarian assistance. Over 6 million people are displaced inside Ukraine. The destruction of people’s homes compounded by harsh winter conditions could possibly lead to massive displacement once again., CARE is particularly concerned about the situation of women and girls. In conflict, their risk of experiencing gender-based violence and various forms of exploitation and abuse increases. Further to this, disrupted health services pose major challenges, especially for pregnant and lactating women in dire need of such services., “The damage to infrastructure is critical. Although our operations are challenged by air alerts, CARE and our partners are doing all we can to continue to support people with winter supplies, including clothing, blankets and heating. Ukrainian citizens urgently need support to survive the winter, specifically in terms of renovations of collective shelters and infrastructure. It is also crucial to ensure that protection and gender-based violence prevention and response are a focus of winterization activities,” says Fabrice Martin, Country Director, CARE Ukraine., CARE and its partners are supporting families in Ukraine with essential items to help them face the harsh winter ahead: Aid workers are distributing warm clothing, blankets, and heating equipment. Renovation work is being done to help keep the cold out of private homes and community centres: windows and doors are being replaced, roofs and heating systems repaired, and walls insulated. But none of these efforts will have impacts if attacks continue. We call on all conflict parties to respect their obligation under International Humanitarian Law to protect civilians and civilian infrastructure and to exercise distinction and proportionality., For more information please contact:, Anisa Husain
CARE Press Officer
Anisa.Husain@care.org",https://reliefweb.int/report/ukraine/ukraine-escalation-attacks-across-country-top-approaching-winter-could-lead-dramatic-surge-humanitarian-needs-warns-care
Ukraine: EU delivers further energy equipment and emergency aid,News and Press Release,ECHO,"Contributions
Shelter and Non-Food Items",17 Nov 2022,"The European Commission is coordinating a new aid delivery of over 1,800 tonnes in emergency assistance this month, including in the area of energy, to support Ukraine via the EU Civil Protection Mechanism., This brings the total material aid channeled to Ukraine to 74,000 tonnes in the value of over €450 million and comes on top of the €523 million in financial humanitarian assistance already provided since Russia's illegal invasion., The latest support comes from Belgium, Finland, Germany, Slovakia, Luxembourg, and Sweden. It includes energy supplies, shelter items, first aid skits, protecting clothing, firefighting equipment, water trucks and buses amongst others., All EU Member States have sent support to Ukraine via the Mechanism., Commissioner for Crisis Management, Janez Lenarčič said: “The destruction of Ukraine's energy infrastructure is reaching a critical point. On the eve of winter, people are being cut off electricity and heating. The key priority of our humanitarian operations today is to scale up winterisation assistance. The EU is working around the clock to help sustain the electricity supply in Ukraine. Via the EU Civil Protection Mechanism, we are delivering power generators and vital energy equipment to Ukraine. I want to extend my strongest gratitude to every country that continues to help Ukraine and I hope that the private sector will also step up in this respect. This is the best demonstration of EU solidarity in action.”, In addition, the EU's Emergency Response Coordination Centre is coordinating medical evacuations of wounded or ill Ukrainians to hospitals across Europe., Moreover, the EU's humanitarian partners are already reaching vulnerable populations in Kherson with vital supplies like food, water, hygiene kits, shelter materials and critical household items.",https://reliefweb.int/report/ukraine/ukraine-eu-delivers-further-energy-equipment-and-emergency-aid
"UNFPA Ukraine Humanitarian Snapshot #14, 24 October 2022 - 6 November 2022",Infographic,UNFPA,"Gender
Health
Protection and Human Rights",17 Nov 2022,"ADDRESSING AND PREVENTING GENDER-BASED VIOLENCE AND MENTAL TRAUMA, Since July, more than 4,541 people have received psychosocial support and information in four survivor relief centres in Kyiv, Lviv, Dnipro and Zaporizhzhia., 27 facilities for survivors of GBV, including shelters, crisis rooms, counselling centres, the national hotline and 101 psychosocial support mobile teams provide a wide range of assistance to survivors and women at risk of violence. Since the start of the war, over 7,995 people have received psychosocial help from the mobile teams, around 31,100 people have received information on GBV risk mitigation (around 86 per cent women) and over 25,000 people (around 78 per cent women) have been consulted via the national hotline., Since March, UNFPA has opened five offline VONA (in Ukrainian “SHE”) hubs and supported a national platform to provide career advice and psychological support to vulnerable women who have faced displacement and/or violence. Over 2,056 women have received career consultations and support since the hubs were opened., Many women, men and young people are suffering from psychological trauma because of the war in Ukraine. UNFPA supports specialized services for GBV survivors and innovative digital solutions such as a mobile app and chatbots to meet the needs of the most vulnerable people, including those who face discrimination or have difficulty finding help. More than 1,380 teenagers have sought psychological assistance via a UNFPA-supported chatbot and, since it was launched on 13 October, over 400 men have called a hotline to talk to a psychologist., Three new TatoHubs (responsible fatherhood clubs) were opened in Ternopil, Khmelnytskyi and Uzhhorod. With Swedish support, these hubs provide a wide range of psychological assistance for families, including displaced families, help with adaptation to new locations and essential kits for the needs of pregnant women and new mothers.",https://reliefweb.int/report/ukraine/unfpa-ukraine-humanitarian-snapshot-14-24-october-2022-6-november-2022
TİKA Renovated War-Torn High School in Ukraine,News and Press Release,Govt. Türkiye,"Education
Recovery and Reconstruction",17 Nov 2022,"Turkish Cooperation and Coordination Agency (TİKA) repaired the interior walls and renovated the gates of the war-torn Service Building of Gostomel High School No 1 in Kyiv, Ukraine., The Gostomel High School No 1 in Gostomel, Kyiv, where a ground war and missile strikes took place when Russia started its invasion attempt in Ukraine on 24 February 2022 was captured by the Russian army and used as a command centre, breaking all doors inside the building., Carrying out a project to reactivate the service building of the high school which provides elementary, secondary, and high school level education and has around 1.800 students, TİKA changed 34 broken doors inside the service building and repaired the interior walls., Ambassador of Türkiye to Ukraine, Yağmur Ahmet Güldere, Head of the Gostomel District Council, Sergiy Borısyuk, Head of the Education Department of the Gostomel District Council, TİKA’s Coordinator in Ukraine, Cüneyt Esmer, Headmaster of Gostomel High School No 1, Volodımır Zahlupanıy, teachers, and students attended the opening ceremony of the renovated building",https://reliefweb.int/report/ukraine/tika-renovated-war-torn-high-school-ukraine
"Russia’s war on Ukraine (DG ECHO, UN, Ukraine Government, media) (ECHO Daily Flash of 17 November 2022)",News and Press Release,ECHO,"Health
Shelter and Non-Food Items
Water Sanitation Hygiene",17 Nov 2022,,https://reliefweb.int/report/ukraine/russias-war-ukraine-dg-echo-un-ukraine-government-media-echo-daily-flash-17-november-2022
